trust_bridge,dev_trust,median_own_rank
0.055882352941176466,,15.0
-0.5441176470588236,,15.0
-0.17352941176470588,,15.0
-0.06470588235294117,,15.0
0.2058823529411765,,15.0
0.049999999999999996,,15.0
-0.19117647058823528,,15.0
0.02647058823529412,,15.0
0.10294117647058824,,15.0
-0.19705882352941176,,15.0
-0.15588235294117647,,15.0
-0.2411764705882353,,15.0
0.18235294117647058,,15.0
0.06470588235294117,,15.0
0.6205882352941177,,15.0
0.12941176470588234,,15.0
-0.22647058823529412,,15.0
-0.16764705882352943,,15.0
-0.4176470588235294,,15.0
0.1764705882352941,,15.0
0.03529411764705882,,15.0
-0.5352941176470588,,15.0
-0.05294117647058824,,15.0
-0.049999999999999996,,15.0
0.0411764705882353,,15.0
0.411764705882353,,15.0
0.32647058823529407,,15.0
0.3323529411764706,,15.0
0.0411764705882353,,15.0
