a,b,same_sign_class,cfst,log_gdp_gap
GTM,VNM,False,0.1110422366627333,0.0648821409109459
GTM,ZWE,False,0.0634096189251648,0.7621540802937954
IDN,IND,False,0.0275557057570796,0.5122357582718386
IDN,IRN,False,0.0490514516665731,0.26793400073254325
IDN,IRQ,False,0.0878901222187212,0.20341060842387826
IDN,JOR,False,0.0764463020000289,0.1411365226503758
IDN,JPN,False,0.1105888666909461,1.3490626411864142
IDN,KAZ,False,0.0402699619297098,0.9900390958231782
IDN,KEN,False,0.0379830158010794,0.8795290417791986
IDN,KOR,False,0.0684364561776436,1.390841983780824
IDN,MAR,False,0.0533416951578361,0.33591243180961783
IDN,MEX,False,0.0757173480498001,0.608805256146109
IDN,NGA,False,0.0370029256301884,0.3270061455305857
IDN,NIC,False,0.0559013331575525,0.5139075392380086
IDN,NLD,False,0.1289261127905142,1.714220579878571
IDN,PAK,False,0.024177261983694,0.854193316916458
IDN,PER,False,0.097135652350334,0.24476363522011013
IDN,PHL,False,0.0312903637988641,0.3193183614272481
IDN,ROU,False,0.064505445024926,1.0188818547630092
IDN,RUS,False,0.0651242148028624,1.1123665442108805
IDN,SRB,False,0.0913336838677329,0.5131448158285128
IDN,THA,False,0.0430573921840649,0.5319819166372728
IDN,TUR,False,0.0496128503582259,0.8509953993602686
IDN,UKR,False,0.0821500108197215,0.33135239455059207
IDN,USA,False,0.0906042782778182,1.7287243281370088
IDN,VEN,False,0.096495848965697,
IDN,VNM,False,0.064886487009118,0.12933545548194303
IDN,ZWE,False,0.0427152423233394,0.8266073948647925
IND,IRN,False,0.0280810990718498,0.7801697590043819
IND,IRQ,False,0.0638810858211795,0.7156463666957169
IND,JOR,False,0.0616565673818957,0.37109923562146285
IND,JPN,False,0.094760574818267,1.8612983994582528
IND,KAZ,False,0.0326617639939958,1.5022748540950168
IND,KEN,False,0.0349240127836359,0.3672932835073599
IND,KOR,False,0.0507070770907134,1.9030777420526626
IND,MAR,False,0.0514150349909495,0.17632332646222082
IND,MEX,False,0.0806566593585072,1.1210410144179477
IND,NGA,False,0.0392199284081276,0.18522961274125294
IND,NIC,False,0.0647868185835425,0.0016717809661699334
IND,NLD,False,0.0851948489939273,2.2264563381504097
IND,PAK,False,0.022804910356272,0.3419575586446193
IND,PER,False,0.1117848654922387,0.7569993934919488
IND,PHL,False,0.0354522769011267,0.19291739684459053
IND,ROU,False,0.0656808978103558,1.5311176130348478
IND,RUS,False,0.0513281248074442,1.6246023024827192
IND,SRB,False,0.0713943260135961,1.0253805741003514
IND,THA,False,0.0201418380953636,1.0442176749091114
IND,TUR,False,0.0393234077136337,1.3632311576321072
IND,UKR,False,0.0640132902945122,0.8435881528224307
IND,USA,False,0.0634093078960407,2.2409600864088475
IND,VEN,False,0.087398918814207,
IND,VNM,False,0.0374455875892744,0.3829003027898956
IND,ZWE,False,0.0410458850234124,0.31437163659295386
IRN,IRQ,False,0.0577724940439205,0.064523392308665
IRN,JOR,False,0.0386649257194681,0.40907052338291905
IRN,JPN,False,0.0643267847649153,1.081128640453871
IRN,KAZ,False,0.0415114149690934,0.7221050950906349
IRN,KEN,False,0.0468211710433982,1.1474630425117418
IRN,KOR,False,0.0473162351354102,1.1229079830482807
IRN,MAR,False,0.0431865898944908,0.6038464325421611
IRN,MEX,False,0.0793374583376931,0.3408712554135658
IRN,NGA,False,0.0573511207709294,0.594940146263129
IRN,NIC,False,0.0731294707585526,0.7818415399705518
IRN,NLD,False,0.0983096762259243,1.4462865791460278
IRN,PAK,False,0.0482195486940605,1.1221273176490012
IRN,PER,False,0.0996203387070387,0.023170365512433122
IRN,PHL,False,0.0487933292049626,0.5872523621597914
IRN,ROU,False,0.0624637785137648,0.7509478540304659
IRN,RUS,False,0.0422916580604957,0.8444325434783373
IRN,SRB,False,0.0520354376631218,0.24521081509596954
IRN,THA,False,0.0308726280557618,0.26404791590472954
IRN,TUR,False,0.0451764244753805,0.5830613986277253
IRN,UKR,False,0.0528843259188097,0.06341839381804881
IRN,USA,False,0.0478112058112827,1.4607903274044656
IRN,VEN,False,0.0731437858233024,
IRN,VNM,False,0.0436853206004691,0.3972694562144863
IRN,ZWE,False,0.0430179873447778,1.0945413955973358
IRQ,JOR,False,0.0553578957976183,0.34454713107425405
IRQ,JPN,False,0.0857963321768504,1.145652032762536
IRQ,KAZ,False,0.0718031085573222,0.7866284873992999
IRQ,KEN,False,0.0521725863722766,1.0829396502030768
IRQ,KOR,False,0.0567390345151186,1.1874313753569457
IRQ,MAR,False,0.0419659498492709,0.5393230402334961
IRQ,MEX,False,0.0466600786454601,0.40539464772223077
IRQ,NGA,False,0.0642209238214096,0.530416753954464
IRQ,NIC,False,0.0509405063629979,0.7173181476618868
IRQ,NLD,False,0.0904794900080065,1.5108099714546928
IRQ,PAK,False,0.0680762326897939,1.0576039253403362
IRQ,PER,False,0.0691906236042081,0.04135302679623187
IRQ,PHL,False,0.0862052216148605,0.5227289698511264
IRQ,ROU,False,0.0586072353917438,0.8154712463391309
IRQ,RUS,False,0.0488402674852315,0.9089559357870023
IRQ,SRB,False,0.0341710341924935,0.30973420740463453
IRQ,THA,False,0.0555400222691807,0.32857130821339453
IRQ,TUR,True,0.0677390354430251,0.6475847909363903
IRQ,UKR,False,0.038857080686987,0.1279417861267138
IRQ,USA,False,0.0513413290455349,1.5253137197131306
IRQ,VEN,False,0.0389124317630764,
IRQ,VNM,False,0.0985091436818475,0.3327460639058213
IRQ,ZWE,False,0.049007898066192,1.0300180032886708
JOR,JPN,False,0.0728812376603391,1.49019916383679
JOR,KAZ,False,0.0533148426750581,1.131175618473554
JOR,KEN,False,0.0639401892284676,0.7383925191288228
JOR,KOR,False,0.0552374640096592,1.5319785064311997
JOR,MAR,False,0.0454291059577571,0.19477590915924203
JOR,MEX,False,0.0763661847983529,0.7499417787964848
JOR,NGA,False,0.0594590136285054,0.18586962288020992
JOR,NIC,False,0.0769298436665472,0.3727710165876328
JOR,NLD,False,0.087768138930795,1.8553571025289468
JOR,PAK,False,0.0600800051406825,0.7130567942660822
JOR,PER,False,0.0827761225959653,0.3859001578704859
JOR,PHL,False,0.0697577061575633,0.17818183877687233
JOR,ROU,False,0.0454095309640796,1.160018377413385
JOR,RUS,False,0.0468045089524275,1.2535030668612563
JOR,SRB,False,0.0447999764478313,0.6542813384788886
JOR,THA,False,0.0618346794314069,0.6731184392876486
JOR,TUR,False,0.0501364860979086,0.9921319220106444
JOR,UKR,False,0.0522231921633679,0.47248891720096786
JOR,USA,False,0.052469642717747,1.8698608507873846
JOR,VEN,False,0.0668611138863113,
JOR,VNM,False,0.0681527840770426,0.011801067168432766
JOR,ZWE,False,0.0531617144985053,0.6854708722144167
JPN,KAZ,False,0.0783612524453331,0.359023545363236
JPN,KEN,False,0.0964588809032164,2.2285916829656127
JPN,KOR,False,0.0567514808509815,0.04177934259440974
JPN,MAR,False,0.0668314274579931,1.684975072996032
JPN,MEX,False,0.1048764445997107,0.7402573850403051
JPN,NGA,False,0.1001964983515526,1.6760687867169999
JPN,NIC,False,0.1051663591012121,1.8629701804244228
JPN,NLD,False,0.0901271161472786,0.36515793869215685
JPN,PAK,False,0.0829675174815752,2.203255958102872
JPN,PER,False,0.117992336453153,1.104299005966304
JPN,PHL,False,0.1183648843975829,1.6683810026136623
JPN,ROU,False,0.0744930175240676,0.330180786423405
JPN,RUS,False,0.0623227879904096,0.23669609697553362
JPN,SRB,False,0.0672436663880549,0.8359178253579014
JPN,THA,False,0.0624899165750429,0.8170807245491414
JPN,TUR,False,0.0576316626870144,0.4980672418261456
JPN,UKR,False,0.0801216143810784,1.017710246635822
JPN,USA,False,0.0655703635268227,0.37966168695059466
JPN,VEN,False,0.0880378859935276,
JPN,VNM,False,0.1202307640655913,1.4783980966683572
JPN,ZWE,False,0.0801588229165606,2.1756700360512067
KAZ,KEN,False,0.0449952622495858,1.8695681376023767
KAZ,KOR,False,0.0280946881358849,0.40080288795764574
KAZ,MAR,False,0.0451762528513173,1.325951527632796
KAZ,MEX,False,0.0634450379556758,0.38123383967706914
KAZ,NGA,False,0.0486998198309124,1.3170452413537639
KAZ,NIC,False,0.0607559670599599,1.5039466350611868
KAZ,NLD,False,0.0842802106816649,0.7241814840553928
KAZ,PAK,False,0.0357346677092584,1.8442324127396361
KAZ,PER,False,0.0936372134921218,0.745275460603068
KAZ,PHL,False,0.0292331797173608,1.3093574572504263
KAZ,ROU,False,0.0525450505021721,0.028842758939831015
KAZ,RUS,False,0.0174396837440258,0.12232744838770238
KAZ,SRB,False,0.0452156838281207,0.4768942799946654
KAZ,THA,False,0.0337656179797589,0.4580571791859054
KAZ,TUR,False,0.0235541237626992,0.1390436964629096
KAZ,UKR,False,0.0428079919061118,0.6586867012725861
KAZ,USA,False,0.0602808410938968,0.7386852323138307
KAZ,VEN,True,0.0719051428619837,
KAZ,VNM,False,0.03121820850483,1.1193745513051212
KAZ,ZWE,False,0.0462606118419559,1.8166464906879707
KEN,KOR,False,0.048268450527088,2.2703710255600225
KEN,MAR,False,0.0271779836512135,0.5436166099695807
KEN,MEX,False,0.0490236415032109,1.4883342979253076
KEN,NGA,False,0.022847787556914,0.5525228962486128
KEN,NIC,False,0.0431809923522701,0.36562150254118997
KEN,NLD,False,0.1050922003281942,2.5937496216577696
KEN,PAK,False,0.0380725759011337,0.025335724862740605
KEN,PER,False,0.0768882835079828,1.1242926769993087
KEN,PHL,False,0.0471469745770641,0.5602106803519504
KEN,ROU,False,0.0535456092422658,1.8984108965422077
KEN,RUS,False,0.0461089670912864,1.991895585990079
KEN,SRB,False,0.0452796938494229,1.3926738576077113
KEN,THA,False,0.0332620783175538,1.4115109584164713
KEN,TUR,False,0.0625741647491511,1.7305244411394671
KEN,UKR,False,0.0440996347071171,1.2108814363297906
KEN,USA,False,0.0498592308430427,2.6082533699162074
KEN,VEN,False,0.0570350920474232,
KEN,VNM,False,0.0766389961450477,0.7501935862972555
KEN,ZWE,True,0.023206300053973,0.05292164691440604
KOR,MAR,False,0.0263969846880993,1.7267544155904417
KOR,MEX,False,0.0541058366213499,0.7820367276347149
KOR,NGA,False,0.0526619916672779,1.7178481293114096
KOR,NIC,False,0.0571629357705691,1.9047495230188325
KOR,NLD,False,0.0818370239615275,0.3233785960977471
KOR,PAK,False,0.0383225073485514,2.245035300697282
KOR,PER,False,0.0837435904229288,1.1460783485607138
KOR,PHL,False,0.0700041546079806,1.710160345208072
KOR,ROU,False,0.0443011072375797,0.3719601290178147
KOR,RUS,False,0.0150033225432292,0.27847543956994336
KOR,SRB,False,0.0333234577028824,0.8776971679523111
KOR,THA,False,0.026162091984525,0.8588600671435511
KOR,TUR,False,0.0324801385205702,0.5398465844205553
KOR,UKR,False,0.0300301523578156,1.0594895892302318
KOR,USA,False,0.0554380458455405,0.3378823443561849
KOR,VEN,False,0.0569531408044553,
KOR,VNM,False,0.0794496854377439,1.520177439262767
KOR,ZWE,False,0.0519861251093967,2.2174493786456164
MAR,MEX,False,0.0283330958532779,0.9447176879557269
MAR,NGA,False,0.0287084276904409,0.008906286279032116
MAR,NIC,False,0.0299933576884459,0.17799510742839075
MAR,NLD,False,0.0854763797295369,2.050133011688189
MAR,PAK,False,0.0343123307989262,0.5182808851068401
MAR,PER,False,0.0468662040247249,0.580676067029728
MAR,PHL,False,0.0672445745457752,0.016594070382369708
MAR,ROU,False,0.0251225183083418,1.354794286572627
MAR,RUS,False,0.0302463672707866,1.4482789760204984
MAR,SRB,False,0.0231004558323849,0.8490572476381306
MAR,THA,False,0.0345420558433692,0.8678943484468906
MAR,TUR,False,0.0494975127550663,1.1869078311698864
MAR,UKR,False,0.0228593976285184,0.6672648263602099
MAR,USA,False,0.039009393344986,2.0646367599466267
MAR,VEN,False,0.0327206836479372,
MAR,VNM,False,0.0810136456233539,0.2065769763276748
MAR,ZWE,False,0.0346171673591491,0.4906949630551747
MEX,NGA,False,0.0492565021597032,0.9358114016766947
MEX,NIC,False,0.0134821040939732,1.1227127953841176
MEX,NLD,False,0.1148353166073052,1.105415323732462
MEX,PAK,False,0.0619008222862632,1.462998573062567
MEX,PER,False,0.0179729922694819,0.3640416209259989
MEX,PHL,False,0.0850096693750993,0.9281236175733572
MEX,ROU,True,0.0330918379269685,0.41007659861690016
MEX,RUS,True,0.0415924387677216,0.5035612880647715
MEX,SRB,False,0.0326305948646559,0.09566044031759624
MEX,THA,False,0.0703834978381976,0.07682333950883624
MEX,TUR,False,0.0789691752261,0.24219014321415955
MEX,UKR,False,0.0292799831295636,0.27745286159551696
MEX,USA,False,0.0707884963731933,1.1199190719908998
MEX,VEN,False,0.0172299162889647,
MEX,VNM,False,0.1070340322458631,0.7381407116280521
MEX,ZWE,False,0.0567476713543479,1.4354126510109015
NGA,NIC,False,0.0341415386033958,0.18690139370742287
NGA,NLD,False,0.0953811061441856,2.0412267254091567
NGA,PAK,True,0.0244215012529931,0.5271871713858722
NGA,PER,True,0.0622037664054722,0.5717697807506958
NGA,PHL,False,0.0680247512435339,0.0076877841033375915
NGA,ROU,False,0.0318479620536255,1.345888000293595
NGA,RUS,False,0.0513570029710563,1.4393726897414663
NGA,SRB,False,0.0510775707463204,0.8401509613590985
NGA,THA,False,0.0387909575705444,0.8589880621678585
NGA,TUR,False,0.0513552226069594,1.1780015448908543
NGA,UKR,False,0.0415729943967951,0.6583585400811778
NGA,USA,False,0.0637078621130005,2.0557304736675945
NGA,VEN,False,0.0374115765743868,
NGA,VNM,False,0.0929743767419755,0.19767069004864268
NGA,ZWE,False,0.018668294784071,0.4996012493342068
NIC,NLD,False,0.1146745709028402,2.2281281191165796
NIC,PAK,False,0.0517230112027002,0.34028577767844936
NIC,PER,False,0.0256993606383019,0.7586711744581187
NIC,PHL,False,0.0812108387129667,0.19458917781076046
NIC,ROU,False,0.0267405567782943,1.5327893940010178
NIC,RUS,False,0.0477397958455992,1.6262740834488891
NIC,SRB,False,0.0450619000292601,1.0270523550665214
NIC,THA,False,0.0610259374702931,1.0458894558752814
NIC,TUR,False,0.0732436299860776,1.3649029385982772
NIC,UKR,False,0.043858473568687,0.8452599337886006
NIC,USA,False,0.0779913806720916,2.2426318673750174
NIC,VEN,False,0.0208026714632822,
NIC,VNM,False,0.1047050363758437,0.38457208375606555
NIC,ZWE,False,0.0382124611185174,0.31269985562678393
NLD,PAK,False,0.078180092623097,2.568413896795029
NLD,PER,False,0.145470102297199,1.4694569446584609
NLD,PHL,False,0.1239284263230986,2.033538941305819
NLD,ROU,False,0.0949608584285015,0.6953387251155618
NLD,RUS,False,0.0800919191234469,0.6018540356676905
NLD,SRB,False,0.0752032029249503,1.2010757640500582
NLD,THA,False,0.0685827649915404,1.1822386632412982
NLD,TUR,False,0.0683953756196413,0.8632251805183024
NLD,UKR,False,0.0811134918589684,1.382868185327979
NLD,USA,False,0.0459097516735984,0.01450374825843781
NLD,VEN,False,0.1229853295888528,
NLD,VNM,False,0.1353860154776762,1.843556035360514
NLD,ZWE,False,0.0888114031356838,2.5408279747433635
PAK,PER,True,0.0816571790063997,1.098956952136568
PAK,PHL,False,0.0454636627039302,0.5348749554892098
PAK,ROU,False,0.0462091971281329,1.8730751716794671
PAK,RUS,False,0.0477967760435733,1.9665598611273385
PAK,SRB,False,0.0635790222943226,1.3673381327449707
PAK,THA,False,0.0268870499934704,1.3861752335537307
PAK,TUR,False,0.0407866118944206,1.7051887162767265
PAK,UKR,False,0.053543975482471,1.18554571146705
PAK,USA,False,0.0661704656993793,2.5829176450534668
PAK,VEN,False,0.0679563862332094,
PAK,VNM,False,0.0577584305423084,0.7248578614345149
PAK,ZWE,False,0.0459039337956603,0.027585922051665435
PER,PHL,False,0.1293222381078941,0.5640819966473583
PER,ROU,False,0.0279682742040033,0.774118219542899
PER,RUS,False,0.0684054385056076,0.8676029089907704
PER,SRB,False,0.0513698666707029,0.26838118060840266
PER,THA,False,0.0992732509280445,0.28721828141716266
PER,TUR,False,0.0966334662385411,0.6062317641401584
PER,UKR,False,0.0470108656504876,0.08658875933048193
PER,USA,False,0.1010183340616076,1.4839606929168987
PER,VEN,False,0.0281542204298991,
PER,VNM,False,0.1457770628523544,0.37409909070205316
PER,ZWE,False,0.068504025832992,1.0713710300849026
PHL,ROU,False,0.0945833245484135,1.3382002161902573
PHL,RUS,False,0.0514454225732428,1.4316849056381287
PHL,SRB,False,0.0783739408614806,0.8324631772557609
PHL,THA,False,0.0545414724420609,0.8513002780645209
PHL,TUR,False,0.0525516983961557,1.1703137607875167
PHL,UKR,False,0.0817334193695372,0.6506707559778402
PHL,USA,False,0.0854040061952477,2.048042689564257
PHL,VEN,False,0.1069913592161039,
PHL,VNM,False,0.0401718629515201,0.1899829059453051
PHL,ZWE,False,0.0611731446196258,0.5072890334375444
ROU,RUS,True,0.041281975884834,0.09348468944787136
ROU,SRB,False,0.0329377787090653,0.5057370389344964
ROU,THA,False,0.0591014720971611,0.4868999381257364
ROU,TUR,False,0.0534912980878112,0.1678864554027406
ROU,UKR,False,0.0327644493987328,0.6875294602124171
ROU,USA,False,0.0659372174395031,0.7098424733739996
ROU,VEN,False,0.0218992645052816,
ROU,VNM,False,0.0943095863932091,1.1482173102449522
ROU,ZWE,False,0.038134301405791,1.8454892496278017
RUS,SRB,False,0.0155986125244846,0.5992217283823678
RUS,THA,False,0.0382069208591423,0.5803846275736078
RUS,TUR,False,0.0356767554275624,0.26137114485061197
RUS,UKR,False,0.018138309069739,0.7810141496602885
RUS,USA,False,0.0506753179890657,0.6163577839261283
RUS,VEN,False,0.038525510055492,
RUS,VNM,False,0.0585387731189117,1.2417019996928236
RUS,ZWE,False,0.0484986266689526,1.938973939075673
SRB,THA,False,0.052541430473383,0.01883710080876
SRB,TUR,False,0.0581367771243346,0.3378505835317558
SRB,UKR,True,0.0092624219132207,0.18179242127792072
SRB,USA,False,0.0391238825511543,1.215579512308496
SRB,VEN,False,0.0261512708258686,
SRB,VNM,False,0.0909880445526876,0.6424802713104558
SRB,ZWE,False,0.045137961040079,1.3397522106933053
THA,TUR,False,0.0265811605370638,0.3190134827229958
THA,UKR,False,0.045709459550012,0.20062952208668072
THA,USA,False,0.0467815539366547,1.196742411499736
THA,VEN,False,0.0750308114114861,
THA,VNM,False,0.0667629152921606,0.6613173721192158
THA,ZWE,False,0.0338875865768315,1.3585893115020653
TUR,UKR,False,0.0553532032855929,0.5196430048096765
TUR,USA,False,0.061899654375083,0.8777289287767402
TUR,VEN,False,0.0780480731353154,
TUR,VNM,False,0.0567488541860612,0.9803308548422116
TUR,ZWE,False,0.0465536288448223,1.677602794225061
UKR,USA,False,0.0433714414321839,1.3973719335864168
UKR,VEN,False,0.0232243343477708,
UKR,VNM,False,0.0911011146018493,0.4606878500325351
UKR,ZWE,False,0.0453146670005469,1.1579597894153846
USA,VEN,False,0.0803348866444792,
USA,VNM,False,0.0918873860115324,1.8580597836189519
USA,ZWE,False,0.0515514349402456,2.5553317230018013
VEN,VNM,False,0.1223249480169995,
VEN,ZWE,False,0.0453967637388799,
VNM,ZWE,False,0.0810518122913346,0.6972719393828495
